species,replicate,individual,site,age,age_exact,date,start_end,census,interval,year,year_div,segment,node_below,node_above,stem_weight,leaf_weight,root_weight,diameter_1,diameter_2,diameter_3,total_stem_weight,total_leaf_weight,total_plant_weight,height,notes
PHPH,803,PHPH_803,Waratah2003,9,9,23-May-13,end,17,,2013,2013,4,3,4,133.6,371.6,,1.35,1.5,0.99,141.6,425.9,567.5,,
PHPH,803,PHPH_803,Waratah2003,9,9,11-May-12,start,2,1,2012,2012,5,4,5,,,,,,,,,,,
PHPH,803,PHPH_803,Waratah2003,9,9,23-May-13,end,17,,2013,2013,5,4,5,8,54.3,,1.02,,,8,54.3,62.3,,
PHPH,803,PHPH_803,Waratah2003,9,9,23-May-13,end,17,,2013,2013,shed,,,339.1,,,,,,,,,,
PHPH,804,PHPH_804,Waratah2003,9,9,11-May-12,start,2,1,2012,2012,1,0,1,,,,5.27,5.44,5.54,,,,1015,
PHPH,804,PHPH_804,Waratah2003,9,9,23-May-13,end,17,,2013,2013,1,0,1,7630,3166.6,,6.13,5.96,6.22,9236.7,5818.9,15055.6,650,
PHPH,804,PHPH_804,Waratah2003,9,9,11-May-12,start,2,1,2012,2012,2,1,2,,,,2.26,,,,,,,
PHPH,804,PHPH_804,Waratah2003,9,9,23-May-13,end,17,,2013,2013,2,1,2,1110,1374.7,,3.16,,,1606.7,2652.3,4259,,
PHPH,804,PHPH_804,Waratah2003,9,9,11-May-12,start,2,1,2012,2012,3,2,3,,,,1.6,,,,,,,
PHPH,804,PHPH_804,Waratah2003,9,9,23-May-13,end,17,,2013,2013,3,2,3,422.2,913.7,,2.49,,,496.7,1277.6,1774.3,,
PHPH,804,PHPH_804,Waratah2003,9,9,11-May-12,start,2,1,2012,2012,4,3,4,,,,,,,,,,,
PHPH,804,PHPH_804,Waratah2003,9,9,23-May-13,end,17,,2013,2013,4,3,4,74.5,363.9,,1.59,,,74.5,363.9,438.4,,
PHPH,804,PHPH_804,Waratah2003,9,9,23-May-13,end,17,,2013,2013,shed,,,95.8,,,,,,,,,,
PHPH,805,PHPH_805,Waratah2003,9,9,15-May-12,start,2,1,2012,2012,1,0,1,,,,6.68,6.87,6.77,,,,825,
PHPH,805,PHPH_805,Waratah2003,9,9,24-May-13,end,17,,2013,2013,1,0,1,15150,4496.9,,7.6,7.42,7.59,18059.3,7769.1,25828.4,810,
PHPH,805,PHPH_805,Waratah2003,9,9,15-May-12,start,2,1,2012,2012,1.2,1,9,,,,1.99,,,,,,,
PHPH,805,PHPH_805,Waratah2003,9,9,24-May-13,end,17,,2013,2013,1.2,1,9,765.6,1041.4,,2.81,,,765.6,1041.4,1807,,
PHPH,805,PHPH_805,Waratah2003,9,9,15-May-12,start,2,1,2012,2012,2,1,2,,,,2.96,,,,,,,
PHPH,805,PHPH_805,Waratah2003,9,9,24-May-13,end,17,,2013,2013,2,1,2,1440.2,1063.4,,3.87,,,2143.7,2230.8,4374.5,,
PHPH,805,PHPH_805,Waratah2003,9,9,15-May-12,start,2,1,2012,2012,3,2,3,,,,1.84,,,,,,,
PHPH,805,PHPH_805,Waratah2003,9,9,24-May-13,end,17,,2013,2013,3,2,3,692.7,1097.4,,2.69,,,703.5,1167.4,1870.9,,
PHPH,805,PHPH_805,Waratah2003,9,9,15-May-12,start,2,1,2012,2012,4,3,4,,,,,,,,,,,
PHPH,805,PHPH_805,Waratah2003,9,9,24-May-13,end,17,,2013,2013,4,3,4,10.8,70,,0.91,,,10.8,70,80.8,,
PHPH,805,PHPH_805,Waratah2003,9,9,24-May-13,end,17,,2013,2013,shed,,,72.5,,,,,,,,,,
PHPH,806,PHPH_806,Waratah2003,9,9,17-May-12,start,2,1,2012,2012,1,0,1,,,,6.5,6.41,6.25,,,,725,
PHPH,806,PHPH_806,Waratah2003,9,9,17-May-13,end,17,,2013,2013,1,0,1,9670,3029.3,,6.85,6.98,7.3,11649.7,6331.1,17980.8,720,
PHPH,806,PHPH_806,Waratah2003,9,9,17-May-12,start,2,1,2012,2012,2,1,2,,,,3.11,,,,,,,
PHPH,806,PHPH_806,Waratah2003,9,9,17-May-13,end,17,,2013,2013,2,1,2,1709.9,2605.7,,3.25,,,1979.7,3301.8,5281.5,,
PHPH,806,PHPH_806,Waratah2003,9,9,17-May-12,start,2,1,2012,2012,3,2,3,,,,1.62,,,,,,,
PHPH,806,PHPH_806,Waratah2003,9,9,17-May-13,end,17,,2013,2013,3,2,3,250.2,596.3,,1.87,,,269.8,696.1,965.9,,
PHPH,806,PHPH_806,Waratah2003,9,9,17-May-12,start,2,1,2012,2012,4,3,4,,,,,,,,,,,
PHPH,806,PHPH_806,Waratah2003,9,9,17-May-13,end,17,,2013,2013,4,3,4,19.6,99.8,,1.04,,,19.6,99.8,119.4,,
PHPH,806,PHPH_806,Waratah2003,9,9,17-May-13,end,17,,2013,2013,shed,,,59.3,,,,,,,,,,
PHPH,807,PHPH_807,Waratah2003,9,9,17-May-12,start,2,1,2012,2012,1,0,1,,,,9.58,9.66,9.55,,,,725,
PHPH,807,PHPH_807,Waratah2003,9,9,24-May-13,end,17,,2013,2013,1,0,1,29130,13165.5,,10.51,10.54,10.42,37836.4,22430,60266.4,710,
PHPH,807,PHPH_807,Waratah2003,9,9,17-May-12,start,2,1,2012,2012,2,1,2,,,,5.79,,,,,,,
PHPH,807,PHPH_807,Waratah2003,9,9,24-May-13,end,17,,2013,2013,2,1,2,6570,6251.7,,6.18,,,8706.4,9264.5,17970.9,,
PHPH,807,PHPH_807,Waratah2003,9,9,17-May-12,start,2,1,2012,2012,3,2,3,,,,3.42,,,,,,,
PHPH,807,PHPH_807,Waratah2003,9,9,24-May-13,end,17,,2013,2013,3,2,3,1641.2,1863.2,,3.83,,,2136.4,3012.8,5149.2,,
PHPH,807,PHPH_807,Waratah2003,9,9,17-May-12,start,2,1,2012,2012,4,3,4,,,,1.97,,,,,,,
PHPH,807,PHPH_807,Waratah2003,9,9,24-May-13,end,17,,2013,2013,4,3,4,471.6,1001.3,,2.09,,,495.2,1149.6,1644.8,,
PHPH,807,PHPH_807,Waratah2003,9,9,17-May-12,start,2,1,2012,2012,5,4,5,,,,,,,,,,,
PHPH,807,PHPH_807,Waratah2003,9,9,24-May-13,end,17,,2013,2013,5,4,5,23.6,148.3,,0.78,,,23.6,148.3,171.9,,
PHPH,807,PHPH_807,Waratah2003,9,9,24-May-13,end,17,,2013,2013,shed,,,1398.8,,,,,,,,,,
PHPH,902,PHPH_902,Basin1981,32,32,31-May-12,start,3,1,2012,2012,1,0,1,,,,5.36,5.49,5.42,,,,955,
PHPH,902,PHPH_902,Basin1981,32,32,6-Jun-13,end,18,,2013,2013,1,0,1,9390,1043.5,,5.78,5.55,5.77,11512.5,3360.4,14872.9,985,
PHPH,902,PHPH_902,Basin1981,32,32,31-May-12,start,3,1,2012,2012,2,1,2,,,,3.46,,,,,,,
PHPH,902,PHPH_902,Basin1981,32,32,6-Jun-13,end,18,,2013,2013,2,1,2,1855.5,1721.4,,3.73,,,2122.5,2316.9,4439.4,,
PHPH,902,PHPH_902,Basin1981,32,32,31-May-12,start,3,1,2012,2012,3,2,3,,,,1.42,,,,,,,
PHPH,902,PHPH_902,Basin1981,32,32,6-Jun-13,end,18,,2013,2013,3,2,3,238,455.9,,1.86,,,267,595.5,862.5,,
PHPH,902,PHPH_902,Basin1981,32,32,31-May-12,start,3,1,2012,2012,4,3,4,,,,,,,,,,,
PHPH,902,PHPH_902,Basin1981,32,32,6-Jun-13,end,18,,2013,2013,4,3,4,29,139.6,,1.1,,,29,139.6,168.6,,
PHPH,902,PHPH_902,Basin1981,32,32,6-Jun-13,end,18,,2013,2013,shed,,,25.4,,,,,,,,,,
PHPH,903,PHPH_903,Basin1981,32,32,31-May-12,start,3,1,2012,2012,1,0,1,,,,4.18,4.13,4.28,,,,745,
PHPH,903,PHPH_903,Basin1981,32,32,6-Jun-13,end,18,,2013,2013,1,0,1,3470,265,,4.27,4.31,4.41,3802.8,730.6,4533.4,745,
PHPH,903,PHPH_903,Basin1981,32,32,31-May-12,start,3,1,2012,2012,2,1,2,,,,1.58,,,,,,,
PHPH,903,PHPH_903,Basin1981,32,32,6-Jun-13,end,18,,2013,2013,2,1,2,210.4,114.5,,1.87,,,332.8,465.6,798.4,,
PHPH,903,PHPH_903,Basin1981,32,32,31-May-12,start,3,1,2012,2012,3,2,3,,,,1.26,,,,,,,
PHPH,903,PHPH_903,Basin1981,32,32,6-Jun-13,end,18,,2013,2013,3,2,3,122.4,351.1,,1.47,,,122.4,351.1,473.5,,
PHPH,904,PHPH_904,Basin1981,32,32,31-May-12,start,3,1,2012,2012,1,0,1,,,,4.63,4.76,4.71,,,,715,
PHPH,904,PHPH_904,Basin1981,32,32,6-Jun-13,end,18,,2013,2013,1,0,1,3730,497.2,,4.81,4.93,5.13,6231.1,2794.1,9025.2,705,
PHPH,904,PHPH_904,Basin1981,32,32,31-May-12,start,3,1,2012,2012,2,1,2,,,,2.99,,,,,,,
PHPH,904,PHPH_904,Basin1981,32,32,6-Jun-13,end,18,,2013,2013,2,1,2,1798.5,1440.9,,3.21,3.33,,2501.1,2296.9,4798,,
PHPH,904,PHPH_904,Basin1981,32,32,31-May-12,start,3,1,2012,2012,3,2,3,,,,2.01,,,,,,,
PHPH,904,PHPH_904,Basin1981,32,32,6-Jun-13,end,18,,2013,2013,3,2,3,670.7,714.7,,2.23,,,702.6,856,1558.6,,
PHPH,904,PHPH_904,Basin1981,32,32,31-May-12,start,3,1,2012,2012,4,3,4,,,,,,,,,,,
PHPH,904,PHPH_904,Basin1981,32,32,6-Jun-13,end,18,,2013,2013,4,3,4,31.9,141.3,,0.93,,,31.9,141.3,173.2,,
PHPH,905,PHPH_905,Basin1981,32,32,7-Jun-12,start,3,1,2012,2012,1,0,1,,,,9.36,9.35,9.47,,,,1410,
PHPH,905,PHPH_905,Basin1981,32,32,6-Jun-13,end,18,,2013,2013,1,0,1,44060,2917.3,,10.59,11.39,10.83,64502.4,15423.2,79925.6,1580,
PHPH,905,PHPH_905,Basin1981,32,32,7-Jun-12,start,3,1,2012,2012,1.2,1,9,,,,,,,,,,,
PHPH,905,PHPH_905,Basin1981,32,32,6-Jun-13,end,18,,2013,2013,1.2,1,9,911.9,538.7,,2.53,,,911.9,538.7,1450.6,,
PHPH,905,PHPH_905,Basin1981,32,32,7-Jun-12,start,3,1,2012,2012,2,1,2,,,,5.19,,,,,,,
PHPH,905,PHPH_905,Basin1981,32,32,6-Jun-13,end,18,,2013,2013,2,1,2,15690,8630,,5.88,,,19530.5,11967.2,31497.7,,
PHPH,905,PHPH_905,Basin1981,32,32,7-Jun-12,start,3,1,2012,2012,3,2,3,,,,3.32,,,,,,,
PHPH,905,PHPH_905,Basin1981,32,32,6-Jun-13,end,18,,2013,2013,3,2,3,2774.1,2026.5,,4.01,,,3840.5,3337.2,7177.7,,
PHPH,905,PHPH_905,Basin1981,32,32,7-Jun-12,start,3,1,2012,2012,4,3,4,,,,1.82,,,,,,,
PHPH,905,PHPH_905,Basin1981,32,32,6-Jun-13,end,18,,2013,2013,4,3,4,918,725.4,,2.61,,,1066.4,1310.7,2377.1,,
PHPH,905,PHPH_905,Basin1981,32,32,7-Jun-12,start,3,1,2012,2012,5,4,5,,,,,,,,,,,
PHPH,905,PHPH_905,Basin1981,32,32,6-Jun-13,end,18,,2013,2013,5,4,5,148.4,585.3,,1.56,,,148.4,585.3,733.7,,
PHPH,905,PHPH_905,Basin1981,32,32,6-Jun-13,end,18,,2013,2013,shed,,,14990,0,,,,,,,,,section 1.3
PHPH,905,PHPH_905,Basin1981,32,32,6-Jun-13,end,18,,2013,2013,shed,,,1100.7,,,,,,,,,,
PHPH,906,PHPH_906,Basin1981,32,32,7-Jun-12,start,3,1,2012,2012,1,0,1,,,,3.6,3.54,3.43,,,,665,
PHPH,906,PHPH_906,Basin1981,32,32,6-Jun-13,end,18,,2013,2013,1,0,1,2860,398.8,,4.19,3.93,4.21,3875.2,1641.7,5516.9,740,
PHPH,906,PHPH_906,Basin1981,32,32,7-Jun-12,start,3,1,2012,2012,2,1,2,,,,1.89,,,,,,,
PHPH,906,PHPH_906,Basin1981,32,32,6-Jun-13,end,18,,2013,2013,2,1,2,900.8,940.2,,2.47,,,1015.2,1242.9,2258.1,,
PHPH,906,PHPH_906,Basin1981,32,32,7-Jun-12,start,3,1,2012,2012,3,2,3,,,,,,,,,,,
PHPH,906,PHPH_906,Basin1981,32,32,6-Jun-13,end,18,,2013,2013,3,2,3,114.4,302.7,,1.62,,,114.4,302.7,417.1,,
PHPH,906,PHPH_906,Basin1981,32,32,6-Jun-13,end,18,,2013,2013,shed,,,183.9,,,,,,,,,,
PHPH,907,PHPH_907,Basin1981,32,32,8-Jun-12,start,3,1,2012,2012,1,0,1,,,,6.39,6.36,6.42,,,,1780,
PHPH,907,PHPH_907,Basin1981,32,32,7-Jun-13,end,18,,2013,2013,1,0,1,30300,2345,,6.44,6.42,6.4,48233.9,8200.8,56434.7,1630,
PHPH,907,PHPH_907,Basin1981,32,32,8-Jun-12,start,3,1,2012,2012,2,1,2,,,,5.14,,,,,,,
PHPH,907,PHPH_907,Basin1981,32,32,7-Jun-13,end,18,,2013,2013,2,1,2,12570,3692.6,,5.22,,,17933.9,5855.8,23789.7,,
PHPH,907,PHPH_907,Basin1981,32,32,8-Jun-12,start,3,1,2012,2012,3,2,3,,,,3.79,,,,,,,
PHPH,907,PHPH_907,Basin1981,32,32,7-Jun-13,end,18,,2013,2013,3,2,3,2609.1,1114.5,,4.34,,,5363.9,2163.2,7527.1,,
PHPH,907,PHPH_907,Basin1981,32,32,8-Jun-12,start,3,1,2012,2012,4,3,4,,,,3.62,,,,,,,
PHPH,907,PHPH_907,Basin1981,32,32,7-Jun-13,end,18,,2013,2013,4,3,4,2741.1,996.8,,3.76,,,2754.8,1048.7,3803.5,,
PHPH,907,PHPH_907,Basin1981,32,32,8-Jun-12,start,3,1,2012,2012,5,4,5,,,,,,,,,,,
PHPH,907,PHPH_907,Basin1981,32,32,7-Jun-13,end,18,,2013,2013,5,4,5,13.7,51.9,,1,,,13.7,51.9,65.6,,
PHPH,907,PHPH_907,Basin1981,32,32,7-Jun-13,end,18,,2013,2013,shed,,,726.5,,,,,,,,,,
PHPH,908,PHPH_908,Basin1981,32,32,7-Aug-12,start,5,0.8,2012,2012,1,0,1,,,,5.9,5.96,6,,,,1060,
PHPH,908,PHPH_908,Basin1981,32,32,6-Jun-13,end,18,,2013,2013,1,0,1,6320,866.7,,6.28,6.42,6.22,7406,1250.9,8656.9,675,
PHPH,908,PHPH_908,Basin1981,32,32,7-Aug-12,start,5,0.8,2012,2012,2,1,2,,,,2.46,,,,,,,
PHPH,908,PHPH_908,Basin1981,32,32,6-Jun-13,end,18,,2013,2013,2,1,2,1054.5,256.3,,2.58,,,1086,384.2,1470.2,,
PHPH,908,PHPH_908,Basin1981,32,32,7-Aug-12,start,5,0.8,2012,2012,3,2,3,,,,0.72,,,,,,,
PHPH,908,PHPH_908,Basin1981,32,32,7-Jun-13,end,18,,2013,2013,3,2,3,31.5,127.9,,1.07,,,31.5,127.9,159.4,,
PHPH,908,PHPH_908,Basin1981,32,32,6-Jun-13,end,18,,2013,2013,shed,,,5250,340.8,,,,,,,,,
PILI,1,PILI_001,Basin2005,7,7,15-Mar-12,start,1,1,2012,2012,1,0,1,,,,3.36,3.42,3.37,,,,220,
PILI,1,PILI_001,Basin2005,7,7,10-May-13,end,17,,2013,2013,1,0,1,483.5,65.9,,3.66,3.56,3.65,829.3,111.8,941.1,235,
PILI,1,PILI_001,Basin2005,7,7,15-Mar-12,start,1,1,2012,2012,2,1,2,,,,1.93,,,,,,,
PILI,1,PILI_001,Basin2005,7,7,10-May-13,end,17,,2013,2013,2,1,2,341.8,25.7,,2.01,,,345.8,45.9,391.7,,
PILI,1,PILI_001,Basin2005,7,7,15-Mar-12,start,1,1,2012,2012,3,2,3,,,,0.65,,,,,,,
PILI,1,PILI_001,Basin2005,7,7,10-May-13,end,17,,2013,2013,3,2,3,4,20.2,,0.69,,,4,20.2,24.2,,
PILI,1,PILI_001,Basin2005,7,7,10-May-13,end,17,,2013,2013,shed,,,107.2,,,,,,,,,,
PILI,2,PILI_002,Basin2005,7,7,16-Mar-12,start,1,1,2012,2012,1,0,1,,,,2.98,2.97,2.97,,,,345,
PILI,2,PILI_002,Basin2005,7,7,10-May-13,end,17,,2013,2013,1,0,1,1224.6,32.8,,3.33,3.2,3.18,1524.9,66.7,1591.6,270,
PILI,2,PILI_002,Basin2005,7,7,16-Mar-12,start,1,1,2012,2012,2,1,2,,,,1.55,,,,,,,
PILI,2,PILI_002,Basin2005,7,7,10-May-13,end,17,,2013,2013,2,1,2,298.4,16.3,,1.63,,,300.3,33.9,334.2,,
PILI,2,PILI_002,Basin2005,7,7,16-Mar-12,start,1,1,2012,2012,3,2,3,,,,,,,,,,,
PILI,2,PILI_002,Basin2005,7,7,10-May-13,end,17,,2013,2013,3,2,3,1.9,17.6,,0.41,,,1.9,17.6,19.5,,
PILI,2,PILI_002,Basin2005,7,7,10-May-13,end,17,,2013,2013,shed,,,32.5,,,,,,,,,,
PILI,3,PILI_003,Basin2005,7,7,16-Mar-12,start,1,1,2012,2012,1,0,1,,,,3.95,4.02,3.96,,,,422,
PILI,3,PILI_003,Basin2005,7,7,10-May-13,end,17,,2013,2013,1,0,1,770.6,19.7,,4.188888889,,,1296,124.5,1420.5,340,no diameter on plant map; measured dry at 3.77 and scaled up by 10%
PILI,3,PILI_003,Basin2005,7,7,16-Mar-12,start,1,1,2012,2012,1.2,1,9,,,,2.27,,,,,,,
PILI,3,PILI_003,Basin2005,7,7,10-May-13,end,17,,2013,2013,1.2,1,9,232.9,62.3,,2.15,,,232.9,62.3,295.2,,
PILI,3,PILI_003,Basin2005,7,7,16-Mar-12,start,1,1,2012,2012,2,1,2,,,,1.44,,,,,,,
PILI,3,PILI_003,Basin2005,7,7,10-May-13,end,17,,2013,2013,2,1,2,277.2,5.5,,1.9,,,292.5,42.5,335,,
PILI,3,PILI_003,Basin2005,7,7,16-Mar-12,start,1,1,2012,2012,3,2,3,,,,0.8,,,,,,,
PILI,3,PILI_003,Basin2005,7,7,10-May-13,end,17,,2013,2013,3,2,3,15.3,37,,1.1,,,15.3,37,52.3,,
PILI,3,PILI_003,Basin2005,7,7,10-May-13,end,17,,2013,2013,shed,,,52.8,,,,,,,,,,
PILI,4,PILI_004,Basin2005,7,7,16-Mar-12,start,1,1,2012,2012,1,0,1,,,,2.59,,,,,,335,
PILI,4,PILI_004,Basin2005,7,7,10-May-13,end,17,,2013,2013,1,0,1,863.4,36,,2.72,2.66,2.66,1032.7,88.2,1120.9,285,
PILI,4,PILI_004,Basin2005,7,7,16-Mar-12,start,1,1,2012,2012,2,1,2,,,,1.75,,,,,,,
PILI,4,PILI_004,Basin2005,7,7,10-May-13,end,17,,2013,2013,2,1,2,166.6,39,,1.78,,,169.3,52.2,221.5,,
PILI,4,PILI_004,Basin2005,7,7,16-Mar-12,start,1,1,2012,2012,3,2,3,,,,,,,,,,,
PILI,4,PILI_004,Basin2005,7,7,10-May-13,end,17,,2013,2013,3,2,3,2.7,13.2,,0.54,,,2.7,13.2,15.9,,
PILI,4,PILI_004,Basin2005,7,7,10-May-13,end,17,,2013,2013,shed,,,174.4,,,,,,,,,,
PILI,5,PILI_005,Basin2005,7,7,22-Mar-12,start,1,1,2012,2012,1,0,1,,,,2.04,1.98,1.98,,,,145,
PILI,5,PILI_005,Basin2005,7,7,10-May-13,end,17,,2013,2013,1,0,1,304.2,32.7,,2.36,2.44,2.19,400.1,57.8,457.9,125,
PILI,5,PILI_005,Basin2005,7,7,22-Mar-12,start,1,1,2012,2012,2,1,2,,,,1,,,,,,,
PILI,5,PILI_005,Basin2005,7,7,10-May-13,end,17,,2013,2013,2,1,2,90.8,0,,1.5,,,95.9,25.1,121,,
PILI,5,PILI_005,Basin2005,7,7,22-Mar-12,start,1,1,2012,2012,3,2,3,,,,0.49,,,,,,,
PILI,5,PILI_005,Basin2005,7,7,10-May-13,end,17,,2013,2013,3,2,3,5.1,25.1,,0.62,,,5.1,25.1,30.2,,
PILI,5,PILI_005,Basin2005,7,7,10-May-13,end,17,,2013,2013,shed,,,17.6,,,,,,,,,,
PILI,6,PILI_006,Basin2005,7,7,22-Mar-12,start,1,1,2012,2012,1,0,1,,,,1.85,,,,,,295,
PILI,6,PILI_006,Basin2005,7,7,10-May-13,end,17,,2013,2013,1,0,1,207.8,0.5,,2.16,2.26,2.09,671.5,22.8,694.3,240,
PILI,6,PILI_006,Basin2005,7,7,22-Mar-12,start,1,1,2012,2012,2,1,2,,,,1.94,,,,,,,
PILI,6,PILI_006,Basin2005,7,7,10-May-13,end,17,,2013,2013,2,1,2,462,0,,2.07,,,463.7,22.3,486,,
PILI,6,PILI_006,Basin2005,7,7,22-Mar-12,start,1,1,2012,2012,3,2,3,,,,,,,,,,,
PILI,6,PILI_006,Basin2005,7,7,10-May-13,end,17,,2013,2013,3,2,3,1.7,22.3,,0.66,,,1.7,22.3,24,,
PILI,6,PILI_006,Basin2005,7,7,10-May-13,end,17,,2013,2013,shed,,,20.6,,,,,,,,,,
PILI,7,PILI_007,Basin2005,7,7,23-Mar-12,start,1,1,2012,2012,1,0,1,,,,2.79,,,,,,418,
PILI,7,PILI_007,Basin2005,7,7,10-May-13,end,17,,2013,2013,1,0,1,407.2,19,,3.15,3.07,3.03,409.8,36.7,446.5,400,
PILI,7,PILI_007,Basin2005,7,7,23-Mar-12,start,1,1,2012,2012,2,1,2,,,,,,,,,,,
PILI,7,PILI_007,Basin2005,7,7,10-May-13,end,17,,2013,2013,2,1,2,2.6,17.7,,0.5,,,2.6,17.7,20.3,,
PILI,7,PILI_007,Basin2005,7,7,10-May-13,end,17,,2013,2013,shed,,,985.1,,,,,,,,,,
PILI,102,PILI_102,Waratah2011,1.4,1.4,4-May-12,start,2,1,2012,2012,1,0,1,,,,0.28,,,,,,34,
PILI,102,PILI_102,Waratah2011,1.4,1.4,31-May-13,end,17,,2013,2013,1,0,1,25.8,10.5,,0.83,0.83,0.82,28.1,24.5,52.6,60,
PILI,102,PILI_102,Waratah2011,1.4,1.4,4-May-12,start,2,1,2012,2012,2,1,2,,,,,,,,,,,
PILI,102,PILI_102,Waratah2011,1.4,1.4,31-May-13,end,17,,2013,2013,2,1,2,2.3,14,,0.5,,,2.3,14,16.3,,
PILI,105,PILI_105,Waratah2011,1.4,1.4,4-May-12,start,2,1,2012,2012,1,0,1,,,,0.65,,,,,,62,
PILI,105,PILI_105,Waratah2011,1.4,1.4,31-May-13,end,17,,2013,2013,1,0,1,202.5,165.6,,1.96,1.84,1.82,320.5,276.2,596.7,275,
PILI,105,PILI_105,Waratah2011,1.4,1.4,4-May-12,start,2,1,2012,2012,2,1,2,,,,0.25,,,,,,,
PILI,105,PILI_105,Waratah2011,1.4,1.4,31-May-13,end,17,,2013,2013,2,1,2,118,110.6,,1,,,118,110.6,228.6,,
PILI,107,PILI_107,Waratah2011,1.4,1.4,4-May-12,start,2,1,2012,2012,1,0,1,,,,0.92,,,,,,80,
PILI,107,PILI_107,Waratah2011,1.4,1.4,4-Jun-13,end,17,,2013,2013,1,0,1,170,149.4,,1.86,1.82,1.83,217.9,240.3,458.2,235,
PILI,107,PILI_107,Waratah2011,1.4,1.4,4-May-12,start,2,1,2012,2012,3,2,3,,,,,,,,,,,
PILI,107,PILI_107,Waratah2011,1.4,1.4,4-Jun-13,end,17,,2013,2013,3,2,3,47.9,90.9,,0.74,,,47.9,90.9,138.8,,no segment 2 on map or bag
PILI,108,PILI_108,Waratah2011,1.4,1.4,15-Jun-12,start,3,1,2012,2012,1,0,1,,,,0.34,,,,,,34,
PILI,108,PILI_108,Waratah2011,1.4,1.4,13-Jun-13,end,18,,2013,2013,1,0,1,40.5,57.6,,0.67,0.64,0.68,40.5,57.6,98.1,185,
PILI,109,PILI_109,Waratah2011,1.4,1.4,15-Jun-12,start,3,1,2012,2012,1,0,1,,,,0.62,,,,,,62,
PILI,109,PILI_109,Waratah2011,1.4,1.4,13-Jun-13,end,18,,2013,2013,1,0,1,51.3,22.2,,1.28,1.37,1.25,160.6,176,336.6,352,
PILI,109,PILI_109,Waratah2011,1.4,1.4,15-Jun-12,start,3,1,2012,2012,2,1,2,,,,,,,,,,,
PILI,109,PILI_109,Waratah2011,1.4,1.4,13-Jun-13,end,18,,2013,2013,2,1,2,109.3,153.8,,0.62,,,109.3,153.8,263.1,,"marked as PILI 108, but must be 109 from maps"
PILI,110,PILI_110,Waratah2011,1.4,1.4,15-Jun-12,start,3,1,2012,2012,1,0,1,,,,0.39,,,,,,52,
PILI,110,PILI_110,Waratah2011,1.4,1.4,13-Jun-13,end,18,,2013,2013,1,0,1,27.2,44.1,,0.67,0.72,0.75,27.2,44.1,71.3,122,an unmarked PILI bag that I assume could be 110
PILI,111,PILI_111,Waratah2011,1.4,1.4,30-Aug-12,start,6,0.8,2012,2012,1,0,1,,,,0.93,,,,,,132,
PILI,111,PILI_111,Waratah2011,1.4,1.4,13-Jun-13,end,18,,2013,2013,1,0,1,261.6,226.5,,1.62,1.58,1.53,326.8,332.9,659.7,370,
PILI,111,PILI_111,Waratah2011,1.4,1.4,30-Aug-12,start,6,0.8,2012,2012,2,1,2,,,,,,,,,,,
PILI,111,PILI_111,Waratah2011,1.4,1.4,13-Jun-13,end,18,,2013,2013,2,1,2,65.2,106.4,,0.8,,,65.2,106.4,171.6,,
PILI,151,PILI_151,Waratah2011,2.4,2.4,14-Jun-13,start,19,1,2013,2013,1,0,1,,,,0.79,0.77,0.75,,,,245,
PILI,151,PILI_151,Waratah2011,2.4,2.4,30-Jul-14,end,30,,2014,2014,1,0,1,262.8,88.8,,1.66,1.58,1.56,,,,385,
PILI,151,PILI_151,Waratah2011,2.4,2.4,30-Jul-14,end,30,,2014,2014,1.2,1,9,35.6,55,,0.6,,,,,,,
PILI,151,PILI_151,Waratah2011,2.4,2.4,30-Jul-14,end,30,,2014,2014,2,1,2,80.3,100.8,,0.89,,,,,,,
PILI,152,PILI_152,Waratah2011,2.4,2.4,14-Jun-13,start,19,1,2013,2013,1,0,1,,,,2,1.99,2,,,,170,
PILI,152,PILI_152,Waratah2011,2.4,2.4,30-Jul-14,end,30,,2014,2014,1,0,1,803.5,370.4,,3.41,3.62,3.33,,,,398,
PILI,152,PILI_152,Waratah2011,2.4,2.4,14-Jun-13,start,19,1,2013,2013,2,1,2,,,,1.33,,,,,,,
PILI,152,PILI_152,Waratah2011,2.4,2.4,30-Jul-14,end,30,,2014,2014,2,1,2,248.7,70.1,,1.83,,,,,,,
PILI,152,PILI_152,Waratah2011,2.4,2.4,14-Jun-13,start,19,1,2013,2013,3,2,3,,,,0.61,,,,,,,
PILI,152,PILI_152,Waratah2011,2.4,2.4,30-Jul-14,end,30,,2014,2014,3,2,3,175,40.9,,1.43,,,,,,,
PILI,152,PILI_152,Waratah2011,2.4,2.4,30-Jul-14,end,30,,2014,2014,4,3,4,64.8,119.9,,0.85,,,,,,,
PILI,153,PILI_153,Waratah2011,2.4,2.4,18-Jun-13,start,19,1,2013,2013,1,0,1,,,,0.93,0.86,0.89,,,,91,
PILI,153,PILI_153,Waratah2011,2.4,2.4,30-Jul-14,end,30,,2014,2014,1,0,1,72.9,12.4,,1.35,1.34,1.33,,,,105,
PILI,153,PILI_153,Waratah2011,2.4,2.4,30-Jul-14,end,30,,2014,2014,2,1,2,0.487,4.151,,0.3,,,,,,,
PILI,154,PILI_154,Waratah2011,2.4,2.4,18-Jun-13,start,19,1,2013,2013,1,0,1,,,,1.04,0.96,0.95,,,,137,
