species,site,individual,age,segment,start_end,diameter,stem_area,height,shed_weight,leaf_weight,stem_weight,total_weight
BOLE,Waratah2011,BOLE_115,1.4,1,end,2.6066666666666665,5.336553627482901,305,0,1615.2,694.7,2309.9
BOLE,Waratah2011,BOLE_115,1.4,2,start,NA,NA,NA,0,NA,NA,NA
BOLE,Waratah2011,BOLE_115,1.4,2,end,1.9,2.8352873698647882,NA,0,1260.3000000000002,336.90000000000003,1597.2000000000003
BOLE,Waratah2011,BOLE_115,1.4,3,start,NA,NA,NA,0,NA,NA,NA
BOLE,Waratah2011,BOLE_115,1.4,3,end,0.98,0.7542963961269092,NA,0,108.4,32.6,141
BOLE,Waratah2011,BOLE_116,1.4,1,start,1.51,1.7907863523625218,230,0,NA,NA,NA
BOLE,Waratah2011,BOLE_116,1.4,1,end,2.9433333333333334,6.804070095791034,550,0,983.3,1074.6,2057.8999999999996
BOLE,Waratah2011,BOLE_116,1.4,2,start,0.4,0.12566370614359174,NA,0,NA,NA,NA
BOLE,Waratah2011,BOLE_116,1.4,2,end,1.47,1.6971668912855458,NA,0,724.3,399.7,1124
BOLE,Waratah2011,BOLE_116,1.4,3,start,NA,NA,NA,0,NA,NA,NA
BOLE,Waratah2011,BOLE_116,1.4,3,end,0.78,0.4778362426110076,NA,0,100.9,48.2,149.10000000000002
BOLE,Waratah2011,BOLE_117,1.4,1,start,2.603333333333333,5.322913879378565,302,0,NA,NA,NA
BOLE,Waratah2011,BOLE_117,1.4,1,end,4.64,16.9093082986817,682,0,5035.2,5248.6,10283.8
BOLE,Waratah2011,BOLE_117,1.4,2,start,1.52,1.8145839167134645,NA,0,NA,NA,NA
BOLE,Waratah2011,BOLE_117,1.4,2,end,3.336666666666667,8.744108279137853,NA,0,3799.6000000000004,3039.5,6839.1
BOLE,Waratah2011,BOLE_117,1.4,3,start,NA,NA,NA,0,NA,NA,NA
BOLE,Waratah2011,BOLE_117,1.4,3,end,1.94,2.9559245277626363,NA,0,885.2,593,1478.2
BOLE,Waratah2011,BOLE_119,1.4,1,start,0.96,0.7238229473870883,65,0,NA,NA,NA
BOLE,Waratah2011,BOLE_119,1.4,1,end,3.533333333333333,9.805259737704143,240,0,2358.6,1268.9,3627.5
BOLE,Waratah2011,BOLE_119,1.4,1.2,start,NA,NA,NA,0,NA,NA,NA
BOLE,Waratah2011,BOLE_119,1.4,1.2,end,1.18,1.0935884027146068,NA,0,275.1,71.9,347
BOLE,Waratah2011,BOLE_119,1.4,2,start,NA,NA,NA,0,NA,NA,NA
BOLE,Waratah2011,BOLE_119,1.4,2,end,1.59,1.985565096885089,NA,0,543.7,200.6,744.3000000000001
BOLE,Waratah2011,BOLE_151,2.4,1,start,2.8933333333333335,6.5748647317728794,370,0,NA,NA,NA
BOLE,Waratah2011,BOLE_151,2.4,1,end,5.256666666666667,21.70254965666503,745,0,4798.3,6236.9,11035.2
BOLE,Waratah2011,BOLE_151,2.4,2,start,1.63,2.08672438033068,NA,0,NA,NA,NA
BOLE,Waratah2011,BOLE_151,2.4,2,end,3.49,9.566228169997261,NA,0,4599,3986.9,8585.9
BOLE,Waratah2011,BOLE_151,2.4,3,end,2.38,4.448809356748506,NA,0,1354.6,1066.9,2421.5
BOLE,Waratah2011,BOLE_151,2.4,4,end,1.28,1.2867963509103792,NA,0,391.1,250.7,641.8
BOLE,Waratah2011,BOLE_152,2.4,1,start,2.4166666666666665,4.586943440397596,350,0,NA,NA,NA
BOLE,Waratah2011,BOLE_152,2.4,1,end,4.58,16.474826034690235,608,0,2575.8,4028.8,6604.6
BOLE,Waratah2011,BOLE_152,2.4,2,start,1.62,2.0611989400202635,NA,0,NA,NA,NA
BOLE,Waratah2011,BOLE_152,2.4,2,end,3.32,8.656972716232033,NA,0,2575.8,2580.7,5156.5
BOLE,Waratah2011,BOLE_152,2.4,3,end,2.31,4.190963139705124,NA,0,1091.9,860.7,1952.6000000000001
BOLE,Waratah2011,BOLE_153,2.4,1,start,4.04,12.818954663707792,405,0,NA,NA,NA
BOLE,Waratah2011,BOLE_153,2.4,1,end,6.593333333333334,34.142863865798915,722,0,5999,7730.1,13729.1
BOLE,Waratah2011,BOLE_153,2.4,2,start,3.41,9.13268838380187,NA,0,NA,NA,NA
BOLE,Waratah2011,BOLE_153,2.4,2,end,4.96,19.322051456638665,NA,0,4248.7,5995,10243.7
BOLE,Waratah2011,BOLE_153,2.4,3,end,3.14,7.743711731833481,NA,0,2522.4,2715,5237.4
BOLE,Waratah2011,BOLE_153,2.4,4,end,1.78,2.4884555409084754,NA,0,416.1,324.1,740.2
BOLE,Waratah2011,BOLE_154,2.4,1,start,4.593333333333334,16.570888956720005,440,0,NA,NA,NA
BOLE,Waratah2011,BOLE_154,2.4,1,end,6.7,35.25652355491145,640,0,12451.1,15351.8,27802.9
BOLE,Waratah2011,BOLE_154,2.4,2,start,2.37,4.411502943987127,NA,0,NA,NA,NA
BOLE,Waratah2011,BOLE_154,2.4,2,end,3.94,12.192206929316628,NA,0,4851.1,5571.8,10422.900000000001
BOLE,Waratah2011,BOLE_154,2.4,3,end,2.13,3.5632729275178825,NA,0,2351.1000000000004,2541.8,4892.9000000000005
BOLE,Waratah2011,BOLE_154,2.4,4,end,1.3,1.3273228961416876,NA,0,244.8,150.9,395.70000000000005
BOLE,Waratah2011,BOLE_155,2.4,1,start,2.5233333333333334,5.000795912630493,328,0,NA,NA,NA
BOLE,Waratah2011,BOLE_155,2.4,1,end,4.18,13.722790870145573,565,0,2495,3445.3,5940.3
BOLE,Waratah2011,BOLE_155,2.4,2,end,2.03,3.236547291544544,NA,0,931,625.3000000000001,1556.3000000000002
BOLE,Waratah2011,BOLE_155,2.4,3,end,1.07,0.8992023572737385,NA,0,182.5,98.2,280.7
BOLE,Waratah2011,BOLE_156,2.4,1,start,2.1766666666666667,3.7211205050682508,315,0,NA,NA,NA
BOLE,Waratah2011,BOLE_156,2.4,1,end,3.6366666666666667,10.387161236965314,495,0,1397.3,2446.2,3843.5
BOLE,Waratah2011,BOLE_156,2.4,2,end,1.74,2.3778714795021143,NA,0,709.4000000000001,616.2,1325.6000000000001
BOLE,Waratah2011,BOLE_156,2.4,3,end,1.19,1.1122023391871265,NA,0,142.2,113.9,256.1
BOLE,Waratah2011,BOLE_157,2.4,1,start,3.9899999999999998,12.503617301103715,430,0,NA,NA,NA
BOLE,Waratah2011,BOLE_157,2.4,1,end,5.463333333333334,23.4425731077333,688,0,4964.5,7444.2,12408.7
BOLE,Waratah2011,BOLE_157,2.4,2,start,1.46,1.6741547250980005,NA,0,NA,NA,NA
BOLE,Waratah2011,BOLE_157,2.4,2,end,2.87,6.469246132088442,NA,0,1972.7,2074.2,4046.8999999999996
BOLE,Waratah2011,BOLE_157,2.4,3,end,2.17,3.698361411622244,NA,0,901.7,809.5,1711.2
BOLE,Waratah2011,BOLE_157,2.4,4,end,0.94,0.6939778171779852,NA,0,158.6,103.5,262.1
BOLE,Wilunga2012,BOLE_303,1.4,1,start,0.49666666666666665,0.19374027361763052,26,0,NA,NA,NA
BOLE,Wilunga2012,BOLE_303,1.4,1,end,1.24,1.2076282160399165,242,0,294.8,155.1,449.9
BOLE,Wilunga2012,BOLE_303,1.4,2,end,1.06,0.882473376393373,NA,0,294.8,92.5,387.3
BOLE,Wilunga2012,BOLE_305,1.4,1,start,0.5,0.19634954084936207,42,0,NA,NA,NA
BOLE,Wilunga2012,BOLE_305,1.4,1,end,2.66,5.557163244934985,358,0,995.5,595.1999999999999,1590.6999999999998
BOLE,Wilunga2012,BOLE_305,1.4,2,end,1.83,2.6302199094017147,NA,0,995.5,465,1460.5
BOLE,Wilunga2012,BOLE_305,1.4,3,end,1.28,1.2867963509103792,NA,0,295.7,163.1,458.79999999999995
BOLE,Wilunga2012,BOLE_306,1.4,1,start,0.76,0.45364597917836613,50,0,NA,NA,NA
BOLE,Wilunga2012,BOLE_306,1.4,1,end,2.79,6.113617843702078,406,0,1763.5,975.6,2739.1
BOLE,Wilunga2012,BOLE_306,1.4,2,end,2.21,3.835963169849477,NA,0,1737.2,768.8,2506
BOLE,Wilunga2012,BOLE_306,1.4,3,end,1.76,2.432849350939936,NA,0,620.4,245.3,865.7
BOLE,Wilunga2012,BOLE_306,1.4,4,end,0.62,0.30190705400997914,NA,0,84.8,35.5,120.3
BOLE,Wilunga2012,BOLE_307,1.4,1,start,0.9433333333333334,0.6989083723148692,42,0,NA,NA,NA
BOLE,Wilunga2012,BOLE_307,1.4,1,end,3.12,7.645379881776122,415,0,1533.2,1309.7,2842.9
BOLE,Wilunga2012,BOLE_307,1.4,2,end,2.7,5.725552611167399,NA,0,1533.2,1073.9,2607.1000000000004
BOLE,Wilunga2012,BOLE_307,1.4,3,end,1.83,2.6302199094017147,NA,0,590.5,353.8,944.3
BOLE,Wilunga2012,BOLE_308,1.4,1,start,0.8799999999999999,0.6082123377349838,30,0,NA,NA,NA
BOLE,Wilunga2012,BOLE_308,1.4,1,end,2.736666666666667,5.882117371717549,272,0,1604.7,933.1999999999999,2537.9
BOLE,Wilunga2012,BOLE_308,1.4,2,end,2.23,3.9057065267591704,NA,0,1604.7,750.6999999999999,2355.4
BOLE,Wilunga2012,BOLE_308,1.4,3,end,1.7,2.269800692218625,NA,0,753.3,354.79999999999995,1108.1
BOLE,Wilunga2012,BOLE_308,1.4,4,end,1.28,1.2867963509103792,NA,0,136.7,84.1,220.79999999999998
BOLE,Wilunga2012,BOLE_313,1.4,1,start,0.78,0.4778362426110076,51,0,NA,NA,NA
BOLE,Wilunga2012,BOLE_313,1.4,1,end,2.9433333333333334,6.804070095791034,386,0,2398,1365.1,3763.1
BOLE,Wilunga2012,BOLE_313,1.4,2,end,2.27,4.047078196170711,NA,0,2305.2,1098.1,3403.2999999999997
BOLE,Wilunga2012,BOLE_313,1.4,3,end,1.56,1.9113449704440304,NA,0,984.9,475.3,1460.2
BOLE,Wilunga2012,BOLE_313,1.4,4,end,1.24,1.2076282160399165,NA,0,309.1,123.3,432.40000000000003
BOLE,Wilunga2012,BOLE_316,1.4,1,start,0.52,0.21237166338267005,30,0,NA,NA,NA
BOLE,Wilunga2012,BOLE_316,1.4,1,end,2.3833333333333333,4.461279734254005,335,0,1014.3,641.3,1655.6
BOLE,Wilunga2012,BOLE_316,1.4,2,end,1.79,2.516494255341764,NA,0,1014.3,545.6,1559.9
BOLE,Wilunga2012,BOLE_316,1.4,3,end,1.32,1.3684777599037141,NA,0,467,242,709
BOLE,Wilunga2012,BOLE_316,1.4,4,end,0.87,0.5944678698755286,NA,0,106.3,47.3,153.6
BOLE,Wilunga2012,BOLE_317,1.4,1,start,0.79,0.49016699377634754,37,0,NA,NA,NA
BOLE,Wilunga2012,BOLE_317,1.4,1,end,1.3933333333333333,1.524754541127286,218,0,314.5,167.1,481.6
BOLE,Wilunga2012,BOLE_317,1.4,2,end,1.05,0.8659014751456867,NA,0,314.5,122.5,437
BOLE,Wilunga2012,BOLE_317,1.4,3,end,0.8,0.5026548245743669,NA,0,109.8,39.7,149.5
COER,baby,COER_B-01,0.1,1,start,0.77,0.4656625710783471,16,0,29.1,3.1,32.2
COER,baby,COER_B-02,0.1,1,start,0.86,0.5808804816487527,39,0,36.4,7.3,43.699999999999996
COER,baby,COER_B-03,0.1,1,start,0.915,0.6575549773504287,16,0,3.3,1,4.3
COER,baby,COER_B-04,0.1,1,start,0.895,0.629123563835441,15,0,30.8,3.2,34
COER,baby,COER_B-05,0.1,1,start,1.22,1.168986626400762,27,0,75.2,11.1,86.3
COER,baby,COER_B-06,0.1,1,start,1.22,1.168986626400762,52,0,104,22.4,126.4
COER,Basin2005,COER_001,7,1,start,3.9566666666666666,12.295574054265993,575,0,NA,NA,NA
COER,Basin2005,COER_001,7,1,end,5.08,20.268299163899908,620,0,1501.3,3546.1000000000004,5047.4000000000005
COER,Basin2005,COER_001,7,2,start,2.78,6.069871166000838,NA,0,NA,NA,NA
COER,Basin2005,COER_001,7,2,end,3.56,9.953822163633902,NA,0,1415.5,1267.3,2682.8
COER,Basin2005,COER_001,7,3,start,1.62,2.0611989400202635,NA,0,NA,NA,NA
COER,Basin2005,COER_001,7,3,end,2.21,3.835963169849477,NA,0,492,354.20000000000005,846.2
COER,Basin2005,COER_001,7,4,start,1.26,1.246898124209789,NA,0,NA,NA,NA
COER,Basin2005,COER_001,7,4,end,1.46,1.6741547250980005,NA,0,89.1,29.1,118.19999999999999
COER,Basin2005,COER_003,7,1,start,3.37,8.91968840188848,420,0,NA,NA,NA
COER,Basin2005,COER_003,7,1,end,4.19,13.788528696421945,470,0,1032,1679.2,2711.2
COER,Basin2005,COER_003,7,2,start,1.82,2.601552876437708,NA,0,NA,NA,NA
COER,Basin2005,COER_003,7,2,end,2.28,4.082813812605295,NA,0,770.1,473.8,1243.9
COER,Basin2005,COER_003,7,3,start,NA,NA,NA,0,NA,NA,NA
COER,Basin2005,COER_003,7,3,end,1.24,1.2076282160399165,NA,0,112.7,33.5,146.2
COER,Basin2005,COER_005,7,1,start,2.39,4.486272849142565,375,0,NA,NA,NA
COER,Basin2005,COER_005,7,1,end,3.25,8.295768100885548,375,0,674,1112.9,1786.9
COER,Basin2005,COER_005,7,2,start,1.05,0.8659014751456867,NA,0,NA,NA,NA
COER,Basin2005,COER_005,7,2,end,1.48,1.7203361371057706,NA,0,170.20000000000002,72,242.20000000000002
COER,Basin2005,COER_005,7,3,start,NA,NA,NA,0,NA,NA,NA
COER,Basin2005,COER_005,7,3,end,0.79,0.49016699377634754,NA,0,28.4,8.3,36.7
COER,Basin2007,COER_401,5,1,start,2.22,3.8707563084879846,260,0,NA,NA,NA
COER,Basin2007,COER_401,5,1,end,3.48,9.511485918008457,345,0,796.9,794.5,1591.4
COER,Basin2007,COER_401,5,2,start,1.27,1.2667686977437442,NA,0,NA,NA,NA
COER,Basin2007,COER_401,5,2,end,1.8366666666666667,2.649418531173652,NA,0,474.79999999999995,233.7,708.5
COER,Basin2007,COER_401,5,3,start,NA,NA,NA,0,NA,NA,NA
COER,Basin2007,COER_401,5,3,end,1.2,1.1309733552923256,NA,0,176.9,60.5,237.4
COER,Basin2007,COER_402,5,1,start,1.79,2.516494255341764,164,0,NA,NA,NA
COER,Basin2007,COER_402,5,1,end,2.7866666666666666,6.099018164509144,240,0,490.20000000000005,422.3,912.5
COER,Basin2007,COER_402,5,2,start,1.02,0.8171282491987052,NA,0,NA,NA,NA
COER,Basin2007,COER_402,5,2,end,2.08,3.397946614122721,NA,0,445.1,171.3,616.4000000000001
COER,Basin2007,COER_402,5,3,start,NA,NA,NA,0,NA,NA,NA
COER,Basin2007,COER_402,5,3,end,1.2,1.1309733552923256,NA,0,199.8,49.3,249.10000000000002
COER,Basin2007,COER_403,5,1,start,2.2866666666666666,4.1067248233576175,220,0,NA,NA,NA
COER,Basin2007,COER_403,5,1,end,2.9833333333333334,6.990261820393789,350,0,539.6,683.8,1223.4
COER,Basin2007,COER_403,5,2,start,1.06,0.882473376393373,NA,0,NA,NA,NA
COER,Basin2007,COER_403,5,2,end,1.73,2.350618163232223,NA,0,353.3,259.1,612.4000000000001
COER,Basin2007,COER_403,5,3,start,NA,NA,NA,0,NA,NA,NA
COER,Basin2007,COER_403,5,3,end,1.42,1.5836768566746147,NA,0,168.3,87,255.3
COER,Basin2007,COER_404,5,1,start,1.4633333333333334,1.681807993867996,235,0,NA,NA,NA
COER,Basin2007,COER_404,5,1,end,2.3533333333333335,4.349674655235228,284,0,380.6,459.3,839.9000000000001
COER,Basin2007,COER_404,5,2,start,1.28,1.2867963509103792,NA,0,NA,NA,NA
COER,Basin2007,COER_404,5,2,end,1.55,1.8869190875623698,NA,0,281.2,168.60000000000002,449.8
COER,Basin2007,COER_404,5,3,start,NA,NA,NA,0,NA,NA,NA
COER,Basin2007,COER_404,5,3,end,0.76,0.45364597917836613,NA,0,67,16.3,83.3
COER,Basin2007,COER_405,5,1,start,2.103333333333333,3.4746102015165703,272,0,NA,NA,NA
COER,Basin2007,COER_405,5,1,end,2.4766666666666666,4.817536341171087,336,0,629,638,1267
COER,Basin2007,COER_405,5,2,start,1.61,2.0358305793425258,NA,0,NA,NA,NA
COER,Basin2007,COER_405,5,2,end,2.04,3.2685129967948208,NA,0,508.70000000000005,333.5,842.2
COER,Basin2007,COER_405,5,3,start,NA,NA,NA,0,NA,NA,NA
COER,Basin2007,COER_405,5,3,end,0.99,0.769768739945839,NA,0,79.4,26.7,106.10000000000001
COER,Basin2007,COER_406,5,1,start,2.05,3.300635781677776,265,0,NA,NA,NA
COER,Basin2007,COER_406,5,1,end,2.64,5.4739110396148565,303,0,603.1,602.1,1205.2
COER,Basin2007,COER_406,5,2,start,1.14,1.0207034531513237,NA,0,NA,NA,NA
COER,Basin2007,COER_406,5,2,end,1.68,2.216707776372958,NA,0,499.3,216.8,716.1
COER,Basin2007,COER_406,5,3,start,NA,NA,NA,0,NA,NA,NA
COER,Basin2007,COER_406,5,3,end,1.32,1.3684777599037141,NA,0,149.2,36.5,185.7
COER,Basin2007,COER_407,5,1,start,2.276666666666667,4.070884487167914,385,0,NA,NA,NA
COER,Basin2007,COER_407,5,1,end,3.38,8.972702777917807,410,0,582.4,888.5,1470.9
COER,Basin2007,COER_407,5,2,start,1.51,1.7907863523625218,NA,0,NA,NA,NA
COER,Basin2007,COER_407,5,2,end,1.98,3.079074959783356,NA,0,358.90000000000003,230.4,589.3000000000001
COER,Basin2007,COER_407,5,3,start,NA,NA,NA,0,NA,NA,NA
COER,Basin2007,COER_407,5,3,end,0.82,0.5281017250684441,NA,0,49.6,20.3,69.9
COER,Waratah2003,COER_801,9,1,start,5.01,19.71357244109229,910,0,NA,NA,NA
COER,Waratah2003,COER_801,9,1,end,5.7,25.517586328783096,970,0,933.8,7633.2,8567
COER,Waratah2003,COER_801,9,2,start,2.46,4.752915525615998,NA,0,NA,NA,NA
COER,Waratah2003,COER_801,9,2,end,2.84,6.334707426698459,NA,0,838.1999999999999,1473.2,2311.4
COER,Waratah2003,COER_801,9,3,start,1.36,1.4526724430199207,NA,0,NA,NA,NA
COER,Waratah2003,COER_801,9,3,end,1.97,3.048051732329157,NA,0,323.29999999999995,272.8,596.0999999999999
COER,Waratah2003,COER_801,9,4,start,NA,NA,NA,0,NA,NA,NA
COER,Waratah2003,COER_801,9,4,end,1.31,1.3478217882063612,NA,0,158.1,56.2,214.3
COER,Waratah2003,COER_802,9,1,start,3.8933333333333335,11.905100267363562,520,0,NA,NA,NA
COER,Waratah2003,COER_802,9,1,end,4.386666666666667,15.113294685209457,585,0,313.7,2514.3,2828
COER,Waratah2003,COER_802,9,2,start,1.46,1.6741547250980005,NA,0,NA,NA,NA
COER,Waratah2003,COER_802,9,2,end,1.81,2.5730429231063803,NA,0,206.39999999999998,213.8,420.2
COER,Waratah2003,COER_802,9,3,start,NA,NA,NA,0,NA,NA,NA
COER,Waratah2003,COER_802,9,3,end,1.09,0.9331315579325085,NA,0,127.8,60.5,188.3
COER,Waratah2003,COER_803,9,1,start,5.076666666666666,20.24170907274577,783,0,NA,NA,NA
COER,Waratah2003,COER_803,9,1,end,5.806666666666667,26.481566581244603,775,0,1278,6069,7347
COER,Waratah2003,COER_803,9,2,start,2.26,4.0114996593688055,NA,0,NA,NA,NA
COER,Waratah2003,COER_803,9,2,end,2.67,5.599024967044069,NA,0,837.1,1099,1936.1
COER,Waratah2003,COER_803,9,3,start,1.56,1.9113449704440304,NA,0,NA,NA,NA
COER,Waratah2003,COER_803,9,3,end,1.73,2.350618163232223,NA,0,509.4,233,742.4
COER,Waratah2003,COER_803,9,4,start,NA,NA,NA,0,NA,NA,NA
COER,Waratah2003,COER_803,9,4,end,1.08,0.9160884177867837,NA,0,162.9,39.5,202.4
COER,Waratah2003,COER_806,9,1,start,6.166666666666667,29.866946824752965,930,0,NA,NA,NA
COER,Waratah2003,COER_806,9,1,end,6.443333333333333,32.6070177572752,990,0,1466.8,10370.7,11837.5
COER,Waratah2003,COER_806,9,2,start,3.85,11.641564276958679,NA,0,NA,NA,NA
COER,Waratah2003,COER_806,9,2,end,4.17,13.657210123501889,NA,0,1104.9,5330.7,6435.6
COER,Waratah2003,COER_806,9,3,start,1.66,2.1642431790580083,NA,0,NA,NA,NA
COER,Waratah2003,COER_806,9,3,end,1.77,2.4605739061078657,NA,0,479.8,330.7,810.5
COER,Waratah2003,COER_806,9,4,start,NA,NA,NA,0,NA,NA,NA
COER,Waratah2003,COER_806,9,4,end,1.23,1.1882288814039994,NA,0,83.7,26.2,109.9
COER,Waratah2003,COER_807,9,1,start,5.763333333333334,26.087794122055904,1000,0,NA,NA,NA
COER,Waratah2003,COER_807,9,1,end,5.92,27.52537819369233,940,0,1385.4,9962.7,11348.1
COER,Waratah2003,COER_807,9,2,start,2.53,5.027255104090726,NA,0,NA,NA,NA
COER,Waratah2003,COER_807,9,2,end,3.12,7.645379881776122,NA,0,785.6,1052.7,1838.3000000000002
COER,Waratah2003,COER_807,9,3,start,NA,NA,NA,0,NA,NA,NA
COER,Waratah2003,COER_807,9,3,end,1.43,1.6060607043314417,NA,0,258.6,117,375.6
COER,Waratah2011,COER_152,2.4,1,start,1.7866666666666666,2.5071305639048145,146,0,NA,NA,NA
COER,Waratah2011,COER_152,2.4,1,end,4.54,16.188312784682843,760,0,2095.7999999999997,3661.2999999999997,5757.0999999999995
COER,Waratah2011,COER_152,2.4,2,end,3.425,9.21321133050419,NA,0,1741.5,2395.2,4136.7
COER,Waratah2011,COER_152,2.4,3,end,2.725,5.832072237078177,NA,0,1028.1,1183.6,2211.7
COER,Waratah2011,COER_153,2.4,1,start,1.01,0.801184666481737,30,0,NA,NA,NA
COER,Waratah2011,COER_153,2.4,1,end,1.95,2.9864765163187967,137,0,317,115.19999999999999,432.2
COER,Waratah2011,COER_153,2.4,2,end,1.165,1.0659620223171018,NA,0,239.5,66.3,305.8
COER,Waratah2011,COER_153,2.4,3,end,1.02,0.8171282491987052,NA,0,182.6,45.4,228
COER,Waratah2011,COER_154,2.4,1,start,0.9933333333333334,0.7749610944705223,37,0,NA,NA,NA
COER,Waratah2011,COER_154,2.4,1,end,1.8266666666666667,2.6206467784545255,162,0,366.2,147.8,514
COER,Waratah2011,COER_154,2.4,2,end,1.405,1.550395609500648,NA,0,289.2,88.1,377.29999999999995
COER,Waratah2011,COER_154,2.4,3,end,0.905,0.6432607307765951,NA,0,216.6,61,277.6
COER,Waratah2011,COER_156,2.4,1,start,1.32,1.3684777599037141,138,0,NA,NA,NA
COER,Waratah2011,COER_156,2.4,1,end,2.2933333333333334,4.13070564728002,332,0,742,658.3,1400.3
COER,Waratah2011,COER_156,2.4,2,end,1.6,2.0106192982974678,NA,0,467.6,236.2,703.8
COER,Waratah2011,COER_156,2.4,3,end,1.09,0.9331315579325085,NA,0,160.3,64.5,224.8
COER,Waratah2011,COER_157,2.4,1,start,1.48,1.7203361371057706,135,0,NA,NA,NA
COER,Waratah2011,COER_157,2.4,1,end,2.3166666666666664,4.215188309722804,315,0,723.8,571.6,1295.4
COER,Waratah2011,COER_157,2.4,2,end,1.65,2.1382464998495525,NA,0,419.5,219.8,639.3
COER,Waratah2011,COER_157,2.4,3,end,1.52,1.8145839167134645,NA,0,387.5,169.8,557.3
COER,Waratah2011,COER_158,2.4,1,start,1.21,1.149901451030204,83,0,NA,NA,NA
COER,Waratah2011,COER_158,2.4,1,end,1.9866666666666666,3.0998443778820883,307,0,477.2,400.8,878
COER,Waratah2011,COER_158,2.4,2,end,1.54,1.8626502843133883,NA,0,370.5,228.89999999999998,599.4
COER,Waratah2011,COER_158,2.4,3,end,1.33,1.3892908112337463,NA,0,277,174.7,451.7
COER,Waratah2011,COER_159,2.4,1,start,0.9333333333333333,0.6841690667817772,70,0,NA,NA,NA
COER,Waratah2011,COER_159,2.4,1,end,1.65,2.1382464998495525,265,0,395.6,250.10000000000002,645.7
COER,Waratah2011,COER_159,2.4,2,end,1.225,1.178588118948296,NA,0,272.5,139.3,411.8
COER,Waratah2011,COER_159b,2.4,1,start,1.12,0.9852034561657592,135,0,NA,NA,NA
COER,Waratah2011,COER_159b,2.4,1,end,1.63,2.08672438033068,218,0,290.9,279.5,570.4
COER,Waratah2011,COER_159b,2.4,2,end,1.05,0.8659014751456867,NA,0,142.5,55.2,197.7
COER,Wilunga2012,COER_320,1.4,1,start,0.85,0.5674501730546563,19,0,NA,NA,NA
COER,Wilunga2012,COER_320,1.4,1,end,1.75,2.405281875404685,294,0,406.2,221.1,627.3
COER,Wilunga2012,COER_320,1.4,2,end,1.5,1.7671458676442586,NA,0,368.7,193.89999999999998,562.5999999999999
COER,Wilunga2012,COER_320,1.4,3,end,1.28,1.2867963509103792,NA,0,302.4,127.1,429.5
COER,Wilunga2012,COER_321,1.4,1,start,0.72,0.40715040790523715,8,0,NA,NA,NA
COER,Wilunga2012,COER_321,1.4,1,end,1.04,0.8494866535306802,56,0,142.1,25.7,167.79999999999998
COER,Wilunga2012,COER_321,1.4,2,end,0.81,0.5152997350050659,NA,0,113.2,18.2,131.4
COER,Wilunga2012,COER_322,1.4,1,start,0.6,0.2827433388230814,8,0,NA,NA,NA
COER,Wilunga2012,COER_322,1.4,1,end,0.8866666666666667,0.617462582770554,63,0,110.9,26,136.9
COER,Wilunga2012,COER_322,1.4,2,end,0.6,0.2827433388230814,NA,0,92.7,19.2,111.9
COER,Wilunga2012,COER_324,1.4,1,start,0.7,0.3848451000647496,6,0,NA,NA,NA
COER,Wilunga2012,COER_324,1.4,1,end,1.29,1.3069810837096938,74,0,210.8,45,255.8
COER,Wilunga2012,COER_324,1.4,2,end,0.91,0.650388219109427,NA,0,174.4,34.9,209.3
COER,Wilunga2012,COER_325,1.4,1,start,0.59,0.2733971006786517,13,0,NA,NA,NA
COER,Wilunga2012,COER_325,1.4,1,end,1.16,1.0568317686676063,96,0,194.8,36.7,231.5
COER,Wilunga2012,COER_325,1.4,2,end,0.77,0.4656625710783471,NA,0,139.2,27.900000000000002,167.1
COER,Wilunga2012,COER_325,1.4,3,end,0.71,0.39591921416865367,NA,0,94.8,16.6,111.4
COER,Wilunga2012,COER_327,1.4,1,start,0.82,0.5281017250684441,13,0,NA,NA,NA
COER,Wilunga2012,COER_327,1.4,1,end,1.0033333333333334,0.7906428777996914,42,0,92.6,32,124.6
COER,Wilunga2012,COER_327,1.4,2,end,0.73,0.4185386812745001,NA,0,59.4,16.4,75.8
COER,Wilunga2012,COER_332,1.4,1,start,0.5,0.19634954084936207,12,0,NA,NA,NA
COER,Wilunga2012,COER_332,1.4,1,end,1.1949999999999998,1.1215682122856407,120,0,200.4,57.7,258.1
COER,Wilunga2012,COER_332,1.4,2,end,1.09,0.9331315579325085,NA,0,161.9,46.8,208.7
COER,Wilunga2012,COER_332,1.4,3,end,1.01,0.801184666481737,NA,0,135,37.4,172.4
COER,Wilunga2012,COER_334,1.4,1,start,0.43,0.14522012041218818,12,0,NA,NA,NA
COER,Wilunga2012,COER_334,1.4,1,end,0.99,0.769768739945839,16,0,34.4,4.9,39.3
COER,Wilunga2012,COER_334,1.4,2,end,0.7,0.3848451000647496,NA,0,8,0.5,8.5
COER,Wilunga2012,COER_337,1.4,1,start,0.77,0.4656625710783471,23,0,NA,NA,NA
COER,Wilunga2012,COER_337,1.4,1,end,1.115,0.9764266316897926,112,0,171.5,51.6,223.1
COER,Wilunga2012,COER_337,1.4,2,end,0.99,0.769768739945839,NA,0,144.2,30.9,175.1
COER,Wilunga2012,COER_337,1.4,3,end,0.81,0.5152997350050659,NA,0,114.6,24.3,138.9
EPMI,baby,EPMI_B-01,0.1,1,start,0.46499999999999997,0.16982271788061323,30,0,10.3,2.98,13.280000000000001
EPMI,baby,EPMI_B-02,0.1,1,start,0.46,0.16619025137490007,41,0,13.1,4.6,17.7
