weight,individual,species,part,Census,count
99.86018445418367,BOLE_801,BOLE,flower_petals,6,80
30.66192307692308,BOLE_801,BOLE,finished_flower_stigma,7,87
98.65,BOLE_801,BOLE,finished_flower,7,80
48.47500000000001,BOLE_801,BOLE,late_finished_flower,8,28
57.75,BOLE_801,BOLE,late_flower_petals,8,28
120.70625,BOLE_801,BOLE,seed,10,21
129.89999999999998,BOLE_801,BOLE,seed_pod,10,21
10.626126126126126,BOLE_801,BOLE,bud_tiny,15,28
10.626126126126126,BOLE_801,BOLE,bud_tiny,16,28
48.21926345609065,BOLE_801,BOLE,bud_small,17,60
10.626126126126126,BOLE_801,BOLE,bud_tiny,17,28
10.626126126126126,BOLE_802,BOLE,bud_tiny,2,28
12.858470254957506,BOLE_802,BOLE,bud_small,3,16
61.57216494804124,BOLE_802,BOLE,pedicel,5,156
104.85319367689286,BOLE_802,BOLE,flower_petals,5,84
45.81666666666667,BOLE_802,BOLE,finished_flower_stigma,6,130
103.5825,BOLE_802,BOLE,finished_flower,6,84
124.65,BOLE_802,BOLE,late_finished_flower,7,72
148.5,BOLE_802,BOLE,late_flower_petals,7,72
6.429235127478753,BOLE_802,BOLE,bud_small,8,8
149.44583333333333,BOLE_802,BOLE,seed,9,26
160.82857142857142,BOLE_802,BOLE,seed_pod,9,26
3.2146175637393766,BOLE_802,BOLE,bud_small,10,4
32.14617563739377,BOLE_802,BOLE,bud_small,16,40
122.15546742209631,BOLE_802,BOLE,bud_small,17,152
15.787734602061857,BOLE_803,BOLE,pedicel,5,40
44.93708300438265,BOLE_803,BOLE,flower_petals,5,36
12.68769230769231,BOLE_803,BOLE,finished_flower_stigma,6,36
44.3925,BOLE_803,BOLE,finished_flower,6,36
2.7566037735849056,BOLE_803,BOLE,fruit_young,7,1
6.925000000000001,BOLE_803,BOLE,late_finished_flower,7,4
8.25,BOLE_803,BOLE,late_flower_petals,7,4
17.24375,BOLE_803,BOLE,seed,9,3
18.557142857142857,BOLE_803,BOLE,seed_pod,9,3
9.643852691218129,BOLE_803,BOLE,bud_small,15,12
37.4,BOLE_803,BOLE,bud_mid,17,32
6.0118766066838045,BOLE_804,BOLE,bud_mid,4,4
12.630187681649485,BOLE_804,BOLE,pedicel,6,32
34.95106455896428,BOLE_804,BOLE,flower_petals,6,28
9.86820512820513,BOLE_804,BOLE,finished_flower_stigma,7,28
34.5275,BOLE_804,BOLE,finished_flower,7,28
6.925000000000001,BOLE_804,BOLE,late_finished_flower,8,4
8.25,BOLE_804,BOLE,late_flower_petals,8,4
22.991666666666667,BOLE_804,BOLE,seed,9,4
24.74285714285714,BOLE_804,BOLE,seed_pod,9,4
6.429235127478753,BOLE_804,BOLE,bud_small,15,8
1.518018018018018,BOLE_804,BOLE,bud_tiny,16,4
30.059383033419024,BOLE_804,BOLE,bud_mid,17,20
6.072072072072072,BOLE_805,BOLE,bud_tiny,2,16
48.94197726639175,BOLE_805,BOLE,pedicel,5,124
134.81124901314794,BOLE_805,BOLE,flower_petals,5,108
41.9398717948718,BOLE_805,BOLE,finished_flower_stigma,6,119
133.1775,BOLE_805,BOLE,finished_flower,6,108
2.7566037735849056,BOLE_805,BOLE,fruit_young,7,1
27.700000000000003,BOLE_805,BOLE,late_finished_flower,7,16
33,BOLE_805,BOLE,late_flower_petals,7,16
22.991666666666667,BOLE_805,BOLE,seed,9,4
24.74285714285714,BOLE_805,BOLE,seed_pod,9,4
16.6981981981982,BOLE_805,BOLE,bud_tiny,16,44
112.3,BOLE_805,BOLE,bud_mid,17,132
16.6981981981982,BOLE_806,BOLE,bud_tiny,2,44
12.023753213367609,BOLE_806,BOLE,bud_mid,4,8
25.26037536329897,BOLE_806,BOLE,pedicel,6,64
69.90212911792857,BOLE_806,BOLE,flower_petals,6,56
20.088846153846156,BOLE_806,BOLE,finished_flower_stigma,7,57
69.055,BOLE_806,BOLE,finished_flower,7,56
11.026415094339622,BOLE_806,BOLE,fruit_young,8,4
13.850000000000001,BOLE_806,BOLE,late_finished_flower,8,8
16.5,BOLE_806,BOLE,late_flower_petals,8,8
17.24375,BOLE_806,BOLE,seed,10,3
18.557142857142857,BOLE_806,BOLE,seed_pod,10,3
86.79467422096317,BOLE_806,BOLE,bud_small,16,108
6.072072072072072,BOLE_807,BOLE,bud_tiny,2,16
3.2146175637393766,BOLE_807,BOLE,bud_small,3,4
52.22882506527416,BOLE_807,BOLE,bud_big,4,24
7.59009009009009,BOLE_807,BOLE,bud_tiny,5,20
22.102828442886597,BOLE_807,BOLE,pedicel,5,56
39.94407378167347,BOLE_807,BOLE,flower_petals,5,32
14.449871794871797,BOLE_807,BOLE,finished_flower_stigma,6,41
39.46,BOLE_807,BOLE,finished_flower,6,32
41.550000000000004,BOLE_807,BOLE,late_finished_flower,7,24
49.5,BOLE_807,BOLE,late_flower_petals,7,24
86.21875,BOLE_807,BOLE,seed,9,15
92.78571428571428,BOLE_807,BOLE,seed_pod,9,15
6.429235127478753,BOLE_807,BOLE,bud_small,16,8
22.502322946175635,BOLE_807,BOLE,bud_small,17,28
4.554054054054054,BOLE_807,BOLE,bud_tiny,17,12
2.313,COER_156,COER,inflorescence_bud_tiny,12,3
5.851,COER_157,COER,inflorescence_bud_tiny,12,4
36.52173913043478,COER_401,COER,flower_petals,7,45
46.592000000000006,COER_401,COER,finished_flower,8,56
21.10144927536232,COER_401,COER,flower_petals,8,26
12.48237885462555,COER_401,COER,bract_fruit,8,15
114,COER_401,COER,inflorescence_stalk_in_fruit,8,5
30.874268292682927,COER_401,COER,fruit_mature,10,15
3.1328666666666667,COER_402,COER,inflorescence_bud_tiny,16,1
28.288000000000004,COER_403,COER,finished_flower,8,34
32.46376811594203,COER_403,COER,flower_petals,8,40
4.99295154185022,COER_403,COER,bract_fruit,8,6
22.05526315789474,COER_403,COER,inflorescence_stalk_in_fruit,8,1
39.885714285714286,COER_403,COER,inflorescence_stalk_in_fruit_large,8,1
12.349707317073172,COER_403,COER,fruit_mature,10,6
3.1328666666666667,COER_404,COER,inflorescence_bud_tiny,6,1
9.984000000000002,COER_404,COER,finished_flower,8,12
13.797101449275363,COER_404,COER,flower_petals,8,17
4.1607929515418505,COER_404,COER,bract_fruit,9,5
62,COER_404,COER,inflorescence_stalk_in_fruit,9,2
10.291422764227642,COER_404,COER,fruit_mature,10,5
17.855072463768117,COER_405,COER,flower_petals,8,22
16.64,COER_405,COER,finished_flower,9,20
0.83215859030837,COER_405,COER,bract_fruit,9,1
35.2,COER_405,COER,inflorescence_stalk_in_fruit,9,1
0.83215859030837,COER_405,COER,bract_fruit,10,1
4.116569105691057,COER_405,COER,fruit_mature,11,2
23.296000000000003,COER_406,COER,finished_flower,8,28
24.347826086956523,COER_406,COER,flower_petals,8,30
1.66431718061674,COER_406,COER,bract_fruit,9,2
22.05526315789474,COER_406,COER,inflorescence_stalk_in_fruit,9,1
4.116569105691057,COER_406,COER,fruit_mature,10,2
30.84057971014493,COER_407,COER,flower_petals,7,38
9.488888888888889,COER_407,COER,inflorescence_bud_mid,7,1
21.632,COER_407,COER,finished_flower,8,26
17.855072463768117,COER_407,COER,flower_petals,8,22
18.304000000000002,COER_407,COER,finished_flower,9,22
9.98590308370044,COER_407,COER,bract_fruit,9,12
78.1,COER_407,COER,inflorescence_stalk_in_fruit,9,3
24.699414634146343,COER_407,COER,fruit_mature,10,12
15.664333333333333,COER_001,COER,inflorescence_bud_tiny,5,5
51.94202898550725,COER_001,COER,flower_petals,7,64
14.146696035242291,COER_001,COER,bract_fruit,7,17
76.54400000000001,COER_001,COER,finished_flower,8,92
57.62318840579711,COER_001,COER,flower_petals,8,71
21.63612334801762,COER_001,COER,bract_fruit,8,26
132.33157894736843,COER_001,COER,inflorescence_stalk_in_fruit,8,6
34.990837398373984,COER_001,COER,fruit_mature,9,17
132.33157894736843,COER_001,COER,inflorescence_stalk_in_fruit,9,6
53.51539837398374,COER_001,COER,fruit_mature,10,26
3.1328666666666667,COER_003,COER,inflorescence_bud_tiny,5,1
51.94202898550725,COER_003,COER,flower_petals,7,64
39.104000000000006,COER_003,COER,finished_flower,8,47
14.146696035242291,COER_003,COER,bract_fruit,8,17
98.2,COER_003,COER,inflorescence_stalk_in_fruit,8,3
34.990837398373984,COER_003,COER,fruit_mature,10,17
72.384,COER_005,COER,finished_flower,8,87
86.02898550724638,COER_005,COER,flower_petals,8,106
15.811013215859031,COER_005,COER,bract_fruit,8,19
132.33157894736843,COER_005,COER,inflorescence_stalk_in_fruit,8,6
39.10740650406504,COER_005,COER,fruit_mature,10,19
11.084615384615384,COER_801,COER,inflorescence_stalk,5,1
57.62318840579711,COER_801,COER,flower_petals,6,71
9.488888888888889,COER_801,COER,inflorescence_bud_mid,6,1
45.760000000000005,COER_801,COER,finished_flower,7,55
13.31453744493392,COER_801,COER,bract_fruit,8,16
28.275,COER_801,COER,inflorescence_stalk_in_fruit,8,1
100.72727272727273,COER_801,COER,inflorescence_stalk_in_fruit_very_large,8,2
32.932552845528456,COER_801,COER,fruit_mature,10,16
12.353488372093024,COER_802,COER,bud_big,5,16
22.16923076923077,COER_802,COER,inflorescence_stalk,5,2
22.72463768115942,COER_802,COER,flower_petals,6,28
31.616000000000003,COER_802,COER,finished_flower,8,38
11.36231884057971,COER_802,COER,flower_petals,8,14
3.32863436123348,COER_802,COER,bract_fruit,8,4
11.084615384615384,COER_802,COER,inflorescence_stalk,8,1
28.3,COER_802,COER,inflorescence_stalk_in_fruit,8,1
8.233138211382114,COER_802,COER,fruit_mature,10,4
12.531466666666667,COER_803,COER,inflorescence_bud_tiny,3,4
3.1328666666666667,COER_803,COER,inflorescence_bud_tiny,5,1
21.91304347826087,COER_803,COER,flower_petals,6,27
22.16923076923077,COER_803,COER,inflorescence_stalk,6,2
3.3280000000000003,COER_803,COER,finished_flower,7,4
5.295,COER_803,COER,flower_stigma,7,15
30.02898550724638,COER_803,COER,flower_petals,7,37
83.2,COER_803,COER,finished_flower,8,100
75.47826086956522,COER_803,COER,flower_petals,8,93
6.65726872246696,COER_803,COER,bract_fruit,8,8
11.084615384615384,COER_803,COER,inflorescence_stalk,8,1
24.9,COER_803,COER,inflorescence_stalk_in_fruit,8,2
39.885714285714286,COER_803,COER,inflorescence_stalk_in_fruit_large,8,1
17.64375,COER_803,COER,fruit_just_starting,9,15
12.48237885462555,COER_803,COER,bract_fruit,9,15
132.33157894736843,COER_803,COER,inflorescence_stalk_in_fruit,9,6
16.466276422764228,COER_803,COER,fruit_mature,10,8
30.874268292682927,COER_803,COER,fruit_mature,11,15
6.265733333333333,COER_806,COER,inflorescence_bud_tiny,5,2
119.30434782608697,COER_806,COER,flower_petals,6,147
11.084615384615384,COER_806,COER,inflorescence_stalk,6,1
28.46666666666667,COER_806,COER,inflorescence_bud_mid,6,3
15.664333333333333,COER_806,COER,inflorescence_bud_tiny,6,5
104.83200000000001,COER_806,COER,finished_flower,7,126
17.043478260869566,COER_806,COER,flower_petals,7,21
34.112,COER_806,COER,finished_flower,8,41
16.231884057971016,COER_806,COER,flower_petals,8,20
15.811013215859031,COER_806,COER,bract_fruit,8,19
11.084615384615384,COER_806,COER,inflorescence_stalk,8,1
176.4421052631579,COER_806,COER,inflorescence_stalk_in_fruit,8,8
1.66431718061674,COER_806,COER,bract_fruit,9,2
22.05526315789474,COER_806,COER,inflorescence_stalk_in_fruit,9,1
43.223975609756096,COER_806,COER,fruit_mature,10,21
6.265733333333333,COER_807,COER,inflorescence_bud_tiny,5,2
49.507246376811594,COER_807,COER,flower_petals,6,61
11.084615384615384,COER_807,COER,inflorescence_stalk,6,1
29.952,COER_807,COER,finished_flower,7,36
92.52173913043478,COER_807,COER,flower_petals,7,114
4.99295154185022,COER_807,COER,bract_fruit,7,6
79.77142857142857,COER_807,COER,inflorescence_stalk_in_fruit_large,7,2
50.36363636363637,COER_807,COER,inflorescence_stalk_in_fruit_very_large,7,1
94.84800000000001,COER_807,COER,finished_flower,8,114
15.811013215859031,COER_807,COER,bract_fruit,8,19
153,COER_807,COER,inflorescence_stalk_in_fruit,8,9
12.349707317073172,COER_807,COER,fruit_mature,9,6
39.10740650406504,COER_807,COER,fruit_mature,10,19
1.8727083227398447,EPMI_151,EPMI,bud_mid,2,45
6.242361075799482,EPMI_152,EPMI,bud_mid,1,150
16.217142857142857,EPMI_152,EPMI,flower_calyx,3,330
18.877551020408163,EPMI_152,EPMI,flower_petals,3,450
1.0442857142857143,EPMI_152,EPMI,fruit_young,4,15
2.1526627906976743,EPMI_152,EPMI,seed,5,105
7.981356714351639,EPMI_152,EPMI,seed_pod,5,105
1.3936048724781118,EPMI_153,EPMI,bud_tiny,2,105
2.4969444303197927,EPMI_155,EPMI,bud_mid,2,60
1.2484722151598964,EPMI_157,EPMI,bud_mid,2,30
22.114285714285717,EPMI_157,EPMI,flower_calyx,3,450
23.282312925170068,EPMI_157,EPMI,flower_petals,3,555
4.177142857142857,EPMI_157,EPMI,fruit_young,4,60
0.7371428571428572,EPMI_157,EPMI,flower_calyx,5,15
0.9225697674418605,EPMI_157,EPMI,seed,5,45
3.420581449007845,EPMI_157,EPMI,seed_pod,5,45
2.4969444303197927,EPMI_401,EPMI,bud_mid,3,60
2.338655462184874,EPMI_401,EPMI,bud_big,6,30
1.8877551020408165,EPMI_401,EPMI,flower_petals,6,45
6.921768707482993,EPMI_401,EPMI,flower_petals,7,165
0.7371428571428572,EPMI_401,EPMI,flower_calyx,8,15
1.0442857142857143,EPMI_401,EPMI,fruit_young,8,15
3.690279069767442,EPMI_401,EPMI,seed,10,180
20.133333333333333,EPMI_401,EPMI,seed_pod,10,180
1.8727083227398447,EPMI_402,EPMI,bud_mid,3,45
1.8877551020408165,EPMI_402,EPMI,flower_petals,7,45
0.7371428571428572,EPMI_402,EPMI,flower_calyx,8,15
1.7519999999999998,EPMI_402,EPMI,finished_flower,8,30
1.2585034013605443,EPMI_402,EPMI,flower_petals,8,30
0.615046511627907,EPMI_402,EPMI,seed,10,30
4.2,EPMI_402,EPMI,seed_pod,10,30
0.6242361075799482,EPMI_403,EPMI,bud_mid,3,15
1.2585034013605443,EPMI_403,EPMI,flower_petals,6,30
0.7371428571428572,EPMI_403,EPMI,flower_calyx,7,15
5.663265306122449,EPMI_403,EPMI,flower_petals,7,135
2.0885714285714285,EPMI_403,EPMI,fruit_young,8,30
2.460186046511628,EPMI_403,EPMI,seed,9,120
11.2,EPMI_403,EPMI,seed_pod,9,120
5.897142857142858,EPMI_404,EPMI,flower_calyx,7,120
2.6279999999999997,EPMI_404,EPMI,finished_flower,7,45
13.843537414965986,EPMI_404,EPMI,flower_petals,7,330
2.6279999999999997,EPMI_404,EPMI,finished_flower,8,45
2.460186046511628,EPMI_404,EPMI,seed,9,120
11,EPMI_404,EPMI,seed_pod,9,120
16.230138797078652,EPMI_405,EPMI,bud_mid,4,390
5.574419489912447,EPMI_406,EPMI,bud_tiny,3,420
28.090624841097668,EPMI_406,EPMI,bud_mid,4,675
2.948571428571429,EPMI_406,EPMI,flower_calyx,7,60
20.76530612244898,EPMI_406,EPMI,flower_petals,7,495
1.8877551020408165,EPMI_406,EPMI,flower_petals,8,45
8.303127906976744,EPMI_406,EPMI,seed,9,405
30.785233041070608,EPMI_406,EPMI,seed_pod,9,405
0.7371428571428572,EPMI_406,EPMI,flower_calyx,10,15
1.5376162790697674,EPMI_406,EPMI,seed,10,75
0.6292517006802721,EPMI_406,EPMI,flower_petals,10,15
5.700969081679742,EPMI_406,EPMI,seed_pod,10,75
4.1808146174343355,EPMI_407,EPMI,bud_tiny,3,315
5.618124968219534,EPMI_407,EPMI,bud_mid,4,135
36.24915966386555,EPMI_407,EPMI,bud_big,6,465
8.180272108843537,EPMI_407,EPMI,flower_petals,7,195
0.7371428571428572,EPMI_407,EPMI,flower_calyx,8,15
2.0885714285714285,EPMI_407,EPMI,fruit_young,8,30
5.663265306122449,EPMI_407,EPMI,flower_petals,8,135
3.9978023255813953,EPMI_407,EPMI,seed,10,195
14.82251961236733,EPMI_407,EPMI,seed_pod,10,195
1.2484722151598964,EPMI_001,EPMI,bud_mid,4,30
1.169327731092437,EPMI_001,EPMI,bud_big,6,15
7.551020408163266,EPMI_001,EPMI,flower_petals,7,180
0.6292517006802721,EPMI_001,EPMI,flower_petals,8,15
0.7371428571428572,EPMI_001,EPMI,flower_calyx,11,15
3.9978023255813953,EPMI_001,EPMI,seed,11,195
0.6292517006802721,EPMI_001,EPMI,flower_petals,11,15
19.413333333333334,EPMI_001,EPMI,seed_pod,11,195
33.91050420168067,EPMI_003,EPMI,bud_big,6,435
1.4742857142857144,EPMI_003,EPMI,flower_calyx,7,30
26.42857142857143,EPMI_003,EPMI,flower_petals,7,630
1.3227619047619048,EPMI_003,EPMI,fruit_young,8,19
11.9114007751938,EPMI_003,EPMI,seed,10,581
44.46755883710199,EPMI_003,EPMI,seed_pod,10,585
45.935374149659864,EPMI_004,EPMI,flower_petals,7,1095
0.7371428571428572,EPMI_004,EPMI,flower_calyx,8,15
26.107142857142858,EPMI_004,EPMI,fruit_young,8,375
8.180272108843537,EPMI_004,EPMI,flower_petals,8,195
18.45139534883721,EPMI_004,EPMI,seed,10,900
61.800000000000004,EPMI_004,EPMI,seed_pod,10,900
0.7371428571428572,EPMI_005,EPMI,flower_calyx,7,15
43.41836734693878,EPMI_005,EPMI,flower_petals,7,1035
7.3100000000000005,EPMI_005,EPMI,fruit_young,8,105
15.376162790697675,EPMI_005,EPMI,seed,9,750
57.009690816797416,EPMI_005,EPMI,seed_pod,9,750
3.3827558139534886,EPMI_005,EPMI,seed,10,165
12.542131979695432,EPMI_005,EPMI,seed_pod,10,165
5.618124968219534,EPMI_006,EPMI,bud_mid,3,135
44.04761904761905,EPMI_006,EPMI,flower_petals,7,1050
0.7371428571428572,EPMI_006,EPMI,flower_calyx,8,15
11.487142857142858,EPMI_006,EPMI,fruit_young,8,165
10.697278911564627,EPMI_006,EPMI,flower_petals,8,255
9.287007299270073,EPMI_006,EPMI,fruit_large_immature_01,9,112
20.76807054263566,EPMI_006,EPMI,seed,10,1013
75.50833333333333,EPMI_006,EPMI,seed_pod,10,1020
81.15069398539326,EPMI_007,EPMI,bud_mid,4,1950
115.76344537815126,EPMI_007,EPMI,bud_big,6,1485
15.731292517006803,EPMI_007,EPMI,flower_petals,7,375
8.108571428571429,EPMI_007,EPMI,flower_calyx,8,165
19.841428571428573,EPMI_007,EPMI,fruit_young,8,285
18.877551020408163,EPMI_007,EPMI,flower_petals,8,450
7.688081395348838,EPMI_007,EPMI,seed,10,375
28.846153846153843,EPMI_007,EPMI,seed_pod,10,375
108.61708271891099,EPMI_801,EPMI,bud_mid,3,2610
114.59411764705882,EPMI_801,EPMI,bud_big,5,1470
22.851428571428574,EPMI_801,EPMI,flower_calyx,6,465
72.3639455782313,EPMI_801,EPMI,flower_petals,6,1725
19.165714285714287,EPMI_801,EPMI,flower_calyx,7,390
87.72,EPMI_801,EPMI,fruit_young,7,1260
32.72108843537415,EPMI_801,EPMI,flower_petals,7,780
7.9956046511627905,EPMI_801,EPMI,seed,10,390
35.53333333333333,EPMI_801,EPMI,seed_pod,10,390
89.2657633839326,EPMI_802,EPMI,bud_mid,3,2145
49.11176470588235,EPMI_802,EPMI,bud_big,5,630
28.011428571428574,EPMI_802,EPMI,flower_calyx,6,570
32.72108843537415,EPMI_802,EPMI,flower_petals,6,780
5.2214285714285715,EPMI_802,EPMI,fruit_young,7,75
2.7677093023255814,EPMI_802,EPMI,seed,10,135
16.987499999999997,EPMI_802,EPMI,seed_pod,10,135
28.090624841097668,EPMI_803,EPMI,bud_mid,3,675
53.7890756302521,EPMI_803,EPMI,bud_big,5,690
4.4228571428571435,EPMI_803,EPMI,flower_calyx,7,90
15.102040816326532,EPMI_803,EPMI,flower_petals,7,360
5.535418604651163,EPMI_803,EPMI,seed,10,270
24.720000000000002,EPMI_803,EPMI,seed_pod,10,270
175.41034622996543,EPMI_804,EPMI,bud_mid,3,4215
39.06857142857143,EPMI_804,EPMI,flower_calyx,7,795
73.62244897959184,EPMI_804,EPMI,flower_petals,7,1755
16.913779069767443,EPMI_804,EPMI,seed,10,825
62.71065989847716,EPMI_804,EPMI,seed_pod,10,825
2.7677093023255814,EPMI_804,EPMI,seed,11,135
10.261744347023535,EPMI_804,EPMI,seed_pod,11,135
56.181249682195336,EPMI_805,EPMI,bud_mid,3,1350
7.371428571428572,EPMI_805,EPMI,flower_calyx,6,150
53.48639455782313,EPMI_805,EPMI,flower_petals,6,1275
33.17142857142858,EPMI_805,EPMI,flower_calyx,7,675
28.94557823129252,EPMI_805,EPMI,flower_petals,7,690
23.371767441860467,EPMI_805,EPMI,seed,10,1140
82.15238095238095,EPMI_805,EPMI,seed_pod,10,1140
208.49485993170268,EPMI_806,EPMI,bud_mid,3,5010
129.84111037662922,EPMI_807,EPMI,bud_mid,3,3120
66.65168067226891,EPMI_807,EPMI,bud_big,5,855
100.25142857142858,EPMI_807,EPMI,flower_calyx,6,2040
129.62585034013605,EPMI_807,EPMI,flower_petals,6,3090
36.550000000000004,EPMI_807,EPMI,fruit_young,8,525
1.2437956204379563,EPMI_807,EPMI,fruit_large_immature_01,9,15
10.455790697674418,EPMI_807,EPMI,seed,10,510
59.62142857142857,EPMI_807,EPMI,seed_pod,10,510
76.78104123233364,EPMI_808,EPMI,bud_mid,4,1845
189.43109243697478,EPMI_808,EPMI,bud_big,5,2430
10.32,EPMI_808,EPMI,flower_calyx,6,210
23.911564625850342,EPMI_808,EPMI,flower_petals,6,570
7.380558139534884,EPMI_808,EPMI,seed,10,360
29.485714285714284,EPMI_808,EPMI,seed_pod,10,360
0.19908641035401597,EPMI_901,EPMI,bud_tiny,3,15
139.15,EPMI_901,EPMI,bud_big,6,1785
298.5428571428572,EPMI_901,EPMI,flower_calyx,7,6075
362.4489795918368,EPMI_901,EPMI,flower_petals,7,8640
79.91496598639456,EPMI_901,EPMI,flower_petals,8,1905
141.9585401459854,EPMI_901,EPMI,fruit_large_immature_01,9,1712
16.975283720930232,EPMI_901,EPMI,seed,10,828
62.71065989847716,EPMI_901,EPMI,seed_pod,10,825
39.56799224806202,EPMI_901,EPMI,seed,11,1930
147.08500230733733,EPMI_901,EPMI,seed_pod,11,1935
46.773109243697476,EPMI_902,EPMI,bud_big,6,600
72.97714285714287,EPMI_902,EPMI,flower_calyx,7,1485
35.04,EPMI_902,EPMI,finished_flower,7,600
118.92857142857143,EPMI_902,EPMI,flower_petals,7,2835
0.7371428571428572,EPMI_902,EPMI,flower_calyx,8,15
25.170068027210885,EPMI_902,EPMI,flower_petals,8,600
31.59240875912409,EPMI_902,EPMI,fruit_large_immature_01,9,381
19.558479069767444,EPMI_902,EPMI,seed,10,954
72.82162162162163,EPMI_902,EPMI,seed_pod,10,960
179.1257142857143,EPMI_903,EPMI,flower_calyx,7,3645
278.1292517006803,EPMI_903,EPMI,flower_petals,7,6630
27.15142857142857,EPMI_903,EPMI,fruit_young,9,390
53.20152325581395,EPMI_903,EPMI,seed,10,2595
179.46728971962617,EPMI_903,EPMI,seed_pod,10,2595
563.6159663865546,EPMI_904,EPMI,bud_big,6,7230
264.9149659863946,EPMI_904,EPMI,flower_petals,7,6315
49.081428571428575,EPMI_904,EPMI,fruit_young,8,705
25.170068027210885,EPMI_904,EPMI,flower_petals,8,600
336.26000000000005,EPMI_904,EPMI,fruit_young,9,4830
0.7371428571428572,EPMI_904,EPMI,flower_calyx,10,15
28.29213953488372,EPMI_904,EPMI,seed,10,1380
0.6292517006802721,EPMI_904,EPMI,flower_petals,10,15
104.89783110290725,EPMI_904,EPMI,seed_pod,10,1380
66.16902740347452,EPMI_905,EPMI,bud_mid,4,1590
228.0189075630252,EPMI_905,EPMI,bud_big,6,2925
139.32000000000002,EPMI_905,EPMI,flower_calyx,7,2835
300.1530612244898,EPMI_905,EPMI,flower_petals,7,7155
22.114285714285717,EPMI_905,EPMI,flower_calyx,8,450
18.877551020408163,EPMI_905,EPMI,flower_petals,8,450
60.94598540145986,EPMI_905,EPMI,fruit_large_immature_01,9,735
73.49805813953489,EPMI_905,EPMI,seed,10,3585
272.50632210429166,EPMI_905,EPMI,seed_pod,10,3585
14.981666581918757,EPMI_906,EPMI,bud_mid,4,360
119.27142857142857,EPMI_906,EPMI,bud_big,6,1530
39.80571428571429,EPMI_906,EPMI,flower_calyx,7,810
137.17687074829934,EPMI_906,EPMI,flower_petals,7,3270
21.37714285714286,EPMI_906,EPMI,flower_calyx,8,435
18.24829931972789,EPMI_906,EPMI,flower_petals,8,435
54.72700729927008,EPMI_906,EPMI,fruit_large_immature_01,9,660
0.7371428571428572,EPMI_906,EPMI,flower_calyx,10,15
36.90279069767442,EPMI_906,EPMI,seed,10,1800
0.6292517006802721,EPMI_906,EPMI,flower_petals,10,15
136.8232579603138,EPMI_906,EPMI,seed_pod,10,1800
0.19908641035401597,EPMI_907,EPMI,bud_tiny,3,15
132.13403361344538,EPMI_907,EPMI,bud_big,6,1695
513.0514285714287,EPMI_907,EPMI,flower_calyx,7,10440
619.1836734693878,EPMI_907,EPMI,flower_petals,7,14760
109.45401459854016,EPMI_907,EPMI,fruit_large_immature_01,9,1320
61.5046511627907,EPMI_907,EPMI,seed,10,3000
228.03876326718967,EPMI_907,EPMI,seed_pod,10,3000
69.87933003425961,EPMI_907,EPMI,bud_tiny,18,5265
9.183666666666666,GRBU_306,GRBU,inflorescence_bud_small,12,1
80.63333333333334,GRBU_306,GRBU,bud_small,12,50
27.550999999999995,GRBU_310,GRBU,inflorescence_bud_small,12,3
131.88916256157637,GRBU_310,GRBU,bud_tiny,12,130
18.36733333333333,GRBU_311,GRBU,inflorescence_bud_small,12,2
119.71477832512316,GRBU_311,GRBU,bud_tiny,12,118
18.36733333333333,GRBU_313,GRBU,inflorescence_bud_small,12,2
75.0753694581281,GRBU_313,GRBU,bud_tiny,12,74
133.8394736842105,GRBU_153,GRBU,bud_big,4,30
345.3495652173913,GRBU_153,GRBU,flower_stigma,4,64
208.1084745762712,GRBU_153,GRBU,flower_petals,4,64
27.550999999999995,GRBU_153,GRBU,inflorescence_bud_small,4,3
